geneId,geneSymbol,diseaseId,diseaseName,diseaseClass,pmid,source,class
4312,MMP1,C0027051,Myocardial Infarction,C14,18298349,LHGDN,3393
4312,MMP1,C0004096,Asthma,C08;C20,14968124,BEFREE,2841
4312,MMP1,C0027051,Myocardial Infarction,C14,8531210,RGD,3393
4312,MMP1,C0027051,Myocardial Infarction,C14,21300300,BEFREE,3393
4312,MMP1,C0027051,Myocardial Infarction,C14,19797822,BEFREE,3393
4312,MMP1,C0027051,Myocardial Infarction,C14,15476622,BEFREE,3393
4312,MMP1,C0027051,Myocardial Infarction,C14,16210545,BEFREE,3393
4312,MMP1,C0004096,Asthma,C08;C20,25180535,BEFREE,2841
4312,MMP1,C0027051,Myocardial Infarction,C14,16767840,LHGDN,3393
4313,MMP2,C1135191,Heart Failure- Systolic,C14,22509276,BEFREE,6000
4313,MMP2,C0027051,Myocardial Infarction,C14,11179039,RGD,3393
4313,MMP2,C0027051,Myocardial Infarction,C14,24358288,CTD_human,3393
4313,MMP2,C0027051,Myocardial Infarction,C14,16310260,CTD_human,3393
4313,MMP2,C1135191,Heart Failure- Systolic,C14,19332048,BEFREE,6000
4313,MMP2,C0004096,Asthma,C08;C20,16275889,BEFREE,2841
4313,MMP2,C0027051,Myocardial Infarction,C14,22785600,BEFREE,3393
4313,MMP2,C0027051,Myocardial Infarction,C14,17879021,LHGDN,3393
4313,MMP2,C0027051,Myocardial Infarction,C14,21142815,BEFREE,3393
4313,MMP2,C0004096,Asthma,C08;C20,17189319,LHGDN,2841
4313,MMP2,C0027051,Myocardial Infarction,C14,10773235,RGD,3393
4313,MMP2,C0013537,Eclampsia,C13,22672240,BEFREE,10763
4313,MMP2,C0011880,Diabetic Ketoacidosis,C18;C19,26492282,BEFREE,9351
4314,MMP3,C0027051,Myocardial Infarction,C14,12103254,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,16122719,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,14659851,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,16238676,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,15823277,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,15467919,LHGDN,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,19762026,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,16998253,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,16102106,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,22950427,BEFREE,3393
4314,MMP3,C0948480,Coronary Restenosis,C14,16122719,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,12821236,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,15234427,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,16102106,LHGDN,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,15234427,LHGDN,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,16629857,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,18234553,LHGDN,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,21900582,BEFREE,3393
4314,MMP3,C2931384,Moyamoya disease 1,C10;C14,20948207,BEFREE,6713
4314,MMP3,C0027051,Myocardial Infarction,C14,12477941,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,21183746,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,17719307,BEFREE,3393
4314,MMP3,C0948480,Coronary Restenosis,C14,21206012,BEFREE,3393
4314,MMP3,C0027051,Myocardial Infarction,C14,18342317,BEFREE,3393
4314,MMP3,C0948480,Coronary Restenosis,C14,8662692,CTD_human,3393
4316,MMP7,C0004096,Asthma,C08;C20,23671562,BEFREE,2841
4316,MMP7,C0004096,Asthma,C08;C20,20624652,BEFREE,2841
4316,MMP7,C0013537,Eclampsia,C13,8916203,BEFREE,10763
4316,MMP7,C0948480,Coronary Restenosis,C14,21139058,RGD,3393
4317,MMP8,C0004096,Asthma,C08;C20,12429813,BEFREE,2841
4317,MMP8,C0011880,Diabetic Ketoacidosis,C18;C19,26492282,BEFREE,9351
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,17272778,BEFREE,6713
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,18352832,BEFREE,6713
4318,MMP9,C0027051,Myocardial Infarction,C14,21559835,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,9070604,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,16254208,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,14657859,BEFREE,2841
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,12960961,BEFREE,6713
4318,MMP9,C0004096,Asthma,C08;C20,16061701,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,17879021,LHGDN,3393
4318,MMP9,C0004096,Asthma,C08;C20,11167375,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,11742282,CTD_human,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,16845718,RGD,3393
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,19477169,BEFREE,6713
4318,MMP9,C0004096,Asthma,C08;C20,12495928,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,16754484,LHGDN,2841
4318,MMP9,C0751848,Thrombotic Infarction- Middle Cerebral Artery,C10;C14,19309543,CTD_human,6713
4318,MMP9,C0004096,Asthma,C08;C20,22052126,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,16179285,BEFREE,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,21900582,BEFREE,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,28453874,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,22237587,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,22461694,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,17698228,LHGDN,3393
4318,MMP9,C0004096,Asthma,C08;C20,12789238,LHGDN,2841
4318,MMP9,C0004096,Asthma,C08;C20,16026590,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,10550743,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,23639553,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,17261792,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,16631427,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,16191269,RGD,2841
4318,MMP9,C0004096,Asthma,C08;C20,19667087,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,12861851,LHGDN,2841
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,23257658,BEFREE,6713
4318,MMP9,C0027051,Myocardial Infarction,C14,17893005,BEFREE,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,16310260,CTD_human,3393
4318,MMP9,C0265110,Cerebral Vasospasm,C10;C14,23555845,BEFREE,6713
4318,MMP9,C0004096,Asthma,C08;C20,16631427,LHGDN,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,21963461,BEFREE,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,8531210,RGD,3393
4318,MMP9,C0004096,Asthma,C08;C20,23804543,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,15823277,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,25650123,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,23244755,BEFREE,2841
4318,MMP9,C0011880,Diabetic Ketoacidosis,C18;C19,26492282,BEFREE,9351
4318,MMP9,C0027051,Myocardial Infarction,C14,21733941,BEFREE,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,25153995,BEFREE,3393
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,23555845,BEFREE,6713
4318,MMP9,C0027051,Myocardial Infarction,C14,21750701,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,14734780,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,17126384,LHGDN,3393
4318,MMP9,C0004096,Asthma,C08;C20,16275889,BEFREE,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,18342317,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,26123447,BEFREE,2841
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,14605329,BEFREE,6713
4318,MMP9,C0007785,Cerebral Infarction,C10;C14,14617754,BEFREE,6713
4318,MMP9,C0004096,Asthma,C08;C20,27395373,BEFREE,2841
4318,MMP9,C0013537,Eclampsia,C13,18651887,BEFREE,10763
4318,MMP9,C0027051,Myocardial Infarction,C14,19355890,BEFREE,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,24358288,CTD_human,3393
4318,MMP9,C0027051,Myocardial Infarction,C14,22884843,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,21644819,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,17403951,BEFREE,2841
4318,MMP9,C0004096,Asthma,C08;C20,15131573,CTD_human,2841
4318,MMP9,C0027051,Myocardial Infarction,C14,26269290,BEFREE,3393
4318,MMP9,C0004096,Asthma,C08;C20,20181264,BEFREE,2841
4319,MMP10,C0004096,Asthma,C08;C20,16926187,CTD_human,2841
4319,MMP10,C0004096,Asthma,C08;C20,16926187,BEFREE,2841
4321,MMP12,C0027051,Myocardial Infarction,C14,22119538,BEFREE,3393
4321,MMP12,C0004096,Asthma,C08;C20,23075521,BEFREE,2841
4321,MMP12,C0004096,Asthma,C08;C20,20018959,BEFREE,2841
4321,MMP12,C0004096,Asthma,C08;C20,19327406,BEFREE,2841
4321,MMP12,C0004096,Asthma,C08;C20,22305682,BEFREE,2841
4321,MMP12,C0004096,Asthma,C08;C20,20546881,BEFREE,2841
4322,MMP13,C0027051,Myocardial Infarction,C14,15782494,RGD,3393
4323,MMP14,C0027051,Myocardial Infarction,C14,10773235,RGD,3393
4323,MMP14,C0013537,Eclampsia,C13,23261267,BEFREE,10763
4327,MMP19,C0004096,Asthma,C08;C20,19843707,BEFREE,2841
4345,CD200,C0004096,Asthma,C08;C20,19187333,BEFREE,2841
4345,CD200,C0004096,Asthma,C08;C20,22334534,BEFREE,2841
4353,MPO,C0004096,Asthma,C08;C20,23204253,BEFREE,2841
4353,MPO,C0020545,Hypertension- Renovascular,C12;C13;C14,19549002,RGD,10763
4353,MPO,C0004096,Asthma,C08;C20,19897513,BEFREE,2841
4353,MPO,C0027051,Myocardial Infarction,C14,19527523,BEFREE,3393
4353,MPO,C0027051,Myocardial Infarction,C14,16267254,LHGDN,3393
4353,MPO,C0027051,Myocardial Infarction,C14,12615902,BEFREE,3393
4353,MPO,C0004096,Asthma,C08;C20,16385446,BEFREE,2841
4353,MPO,C0027051,Myocardial Infarction,C14,18777087,BEFREE,3393
4353,MPO,C0027719,Nephrosclerosis,C12;C13,18344624,LHGDN,10763
4353,MPO,C0027051,Myocardial Infarction,C14,18314009,LHGDN,3393
4363,ABCC1,C0027051,Myocardial Infarction,C14,21211798,GWASDB,3393
4434,MSD,C0004096,Asthma,C08;C20,15705989,BEFREE,2841
4481,MSR1,C0271650,Impaired glucose tolerance,C18,19667111,BEFREE,9351
4482,MSRA,C0027051,Myocardial Infarction,C14,22081025,BEFREE,3393
4485,MST1,C0027051,Myocardial Infarction,C14,24141421,BEFREE,3393
4485,MST1,C0004096,Asthma,C08;C20,21150878,GWASDB,2841
4488,MSX2,C0013537,Eclampsia,C13,27088357,BEFREE,10763
4508,ATP6,C0271650,Impaired glucose tolerance,C18,18273840,CTD_human,9351
4508,ATP6,C0271650,Impaired glucose tolerance,C18,11733105,BEFREE,9351
4512,COX1,C0004096,Asthma,C08;C20,18753249,BEFREE,2841
4512,COX1,C0013537,Eclampsia,C13,9402302,BEFREE,10763
4512,COX1,C0004096,Asthma,C08;C20,24948368,BEFREE,2841
4512,COX1,C0004096,Asthma,C08;C20,17622692,BEFREE,2841
4512,COX1,C0027051,Myocardial Infarction,C14,22940005,BEFREE,3393
4513,COX2,C0004096,Asthma,C08;C20,26685098,BEFREE,2841
4513,COX2,C0004096,Asthma,C08;C20,15544595,BEFREE,2841
4513,COX2,C0007785,Cerebral Infarction,C10;C14,10584847,BEFREE,6713
4513,COX2,C0004096,Asthma,C08;C20,15482000,BEFREE,2841
4513,COX2,C0004096,Asthma,C08;C20,17622692,BEFREE,2841
4513,COX2,C0027051,Myocardial Infarction,C14,15664882,BEFREE,3393
4513,COX2,C0004096,Asthma,C08;C20,25180620,BEFREE,2841
4513,COX2,C0027051,Myocardial Infarction,C14,15117884,BEFREE,3393
4513,COX2,C0004096,Asthma,C08;C20,12754192,BEFREE,2841
4513,COX2,C0027051,Myocardial Infarction,C14,18385811,BEFREE,3393
4513,COX2,C0004096,Asthma,C08;C20,15480320,BEFREE,2841
4513,COX2,C0027051,Myocardial Infarction,C14,18991687,BEFREE,3393
4513,COX2,C0027051,Myocardial Infarction,C14,19748095,BEFREE,3393
4513,COX2,C0004096,Asthma,C08;C20,18489027,BEFREE,2841
4513,COX2,C0004096,Asthma,C08;C20,10390414,BEFREE,2841
4513,COX2,C0085207,Gestational Diabetes,C13;C18;C19,28474840,BEFREE,9351
4513,COX2,C0004096,Asthma,C08;C20,15316498,BEFREE,2841
4513,COX2,C0004096,Asthma,C08;C20,18753249,BEFREE,2841
4524,MTHFR,C0027051,Myocardial Infarction,C14,10488956,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,12891167,LHGDN,3393
4524,MTHFR,C0013537,Eclampsia,C13,17136107,BEFREE,10763
4524,MTHFR,C0025193,Melancholia,F03,17074966,CTD_human,1596
4524,MTHFR,C0027051,Myocardial Infarction,C14,8921781,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,10381497,BEFREE,3393
4524,MTHFR,C0004096,Asthma,C08;C20,23692062,BEFREE,2841
4524,MTHFR,C0270639,Lateral Sinus Thrombosis,C10;C14,18666857,LHGDN,6713
4524,MTHFR,C0027051,Myocardial Infarction,C14,10090925,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,17360059,BEFREE,3393
4524,MTHFR,C0013537,Eclampsia,C13,15311088,BEFREE,10763
4524,MTHFR,C0027051,Myocardial Infarction,C14,8758047,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,21780915,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,10454299,BEFREE,3393
4524,MTHFR,C0007785,Cerebral Infarction,C10;C14,9743236,BEFREE,6713
4524,MTHFR,C0027051,Myocardial Infarction,C14,16894468,BEFREE,3393
4524,MTHFR,C0013537,Eclampsia,C13,15905108,BEFREE,10763
4524,MTHFR,C0013537,Eclampsia,C13,22914556,BEFREE,10763
4524,MTHFR,C0004096,Asthma,C08;C20,18070159,LHGDN,2841
4524,MTHFR,C0013537,Eclampsia,C13,10655155,BEFREE,10763
4524,MTHFR,C0027051,Myocardial Infarction,C14,16420563,BEFREE,3393
4524,MTHFR,C0948480,Coronary Restenosis,C14,16489563,CTD_human,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,15820491,BEFREE,3393
4524,MTHFR,C0004096,Asthma,C08;C20,20456312,BEFREE,2841
4524,MTHFR,C0004096,Asthma,C08;C20,18070159,BEFREE,2841
4524,MTHFR,C0027051,Myocardial Infarction,C14,24418373,BEFREE,3393
4524,MTHFR,C0013537,Eclampsia,C13,9192280,BEFREE,10763
4524,MTHFR,C0027051,Myocardial Infarction,C14,14660985,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,12615788,BEFREE,3393
4524,MTHFR,C0007785,Cerebral Infarction,C10;C14,10938012,BEFREE,6713
4524,MTHFR,C0004096,Asthma,C08;C20,25591454,BEFREE,2841
4524,MTHFR,C0027051,Myocardial Infarction,C14,18255072,BEFREE,3393
4524,MTHFR,C0007785,Cerebral Infarction,C10;C14,9715796,BEFREE,6713
4524,MTHFR,C0027051,Myocardial Infarction,C14,15351230,LHGDN,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,14717963,LHGDN,3393
4524,MTHFR,C2931384,Moyamoya disease 1,C10;C14,29273593,GWASCAT,6713
4524,MTHFR,C0027051,Myocardial Infarction,C14,14717963,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,9051203,BEFREE,3393
4524,MTHFR,C0007785,Cerebral Infarction,C10;C14,20446941,BEFREE,6713
4524,MTHFR,C0027051,Myocardial Infarction,C14,9350916,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,16216822,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,10456448,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,8873653,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,17920139,BEFREE,3393
4524,MTHFR,C0027051,Myocardial Infarction,C14,10337543,BEFREE,3393
4536,ND2,C0027051,Myocardial Infarction,C14,15262184,BEFREE,3393
4543,MTNR1A,C0085207,Gestational Diabetes,C13;C18;C19,28084098,BEFREE,9351
4544,MTNR1B,C0085207,Gestational Diabetes,C13;C18;C19,28084098,BEFREE,9351
4544,MTNR1B,C0271650,Impaired glucose tolerance,C18,22768333,BEFREE,9351
4544,MTNR1B,C0271650,Impaired glucose tolerance,C18,19324940,BEFREE,9351
4547,MTTP,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17227233,BEFREE,1168
4547,MTTP,C0027051,Myocardial Infarction,C14,9831631,BEFREE,3393
4548,MTR,C0027051,Myocardial Infarction,C14,18844488,BEFREE,3393
4548,MTR,C0027051,Myocardial Infarction,C14,21780915,BEFREE,3393
4548,MTR,C0027051,Myocardial Infarction,C14,15820491,BEFREE,3393
4548,MTR,C0027051,Myocardial Infarction,C14,11257268,BEFREE,3393
4582,MUC1,C0027719,Nephrosclerosis,C12;C13,14569107,BEFREE,10763
4582,MUC1,C0004096,Asthma,C08;C20,26751474,BEFREE,2841
4582,MUC1,C0004096,Asthma,C08;C20,15867855,BEFREE,2841
4583,MUC2,C0004096,Asthma,C08;C20,15345696,BEFREE,2841
4583,MUC2,C0004096,Asthma,C08;C20,11062147,BEFREE,2841
4583,MUC2,C0004096,Asthma,C08;C20,16357571,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,11179132,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,10562299,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,17590487,RGD,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,18424749,LHGDN,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,21784968,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,19136578,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,18424749,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,23884469,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,29031476,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,22403803,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,11179133,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,19218191,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,11698473,BEFREE,2841
4586,MUC5AC,C0004096,Asthma,C08;C20,19841867,BEFREE,2841
4589,MUC7,C0004096,Asthma,C08;C20,19820409,BEFREE,2841
4589,MUC7,C0004096,Asthma,C08;C20,16759176,BEFREE,2841
4589,MUC7,C0004096,Asthma,C08;C20,11378823,BEFREE,2841
4593,MUSK,C0004096,Asthma,C08;C20,21933193,BEFREE,2841
4593,MUSK,C0004096,Asthma,C08;C20,26283408,BEFREE,2841
4602,MYB,C0004096,Asthma,C08;C20,19198610,CTD_human,2841
4602,MYB,C0004096,Asthma,C08;C20,23606399,BEFREE,2841
4607,MYBPC3,C1135196,Heart Failure- Diastolic,C14,24047589,BEFREE,6000
4607,MYBPC3,C1135196,Heart Failure- Diastolic,C14,22529996,BEFREE,6000
4609,MYC,C0948480,Coronary Restenosis,C14,7955204,RGD,3393
4615,MYD88,C0004096,Asthma,C08;C20,22657407,BEFREE,2841
4615,MYD88,C0271650,Impaired glucose tolerance,C18,25968578,BEFREE,9351
4615,MYD88,C0004096,Asthma,C08;C20,21389010,BEFREE,2841
4624,MYH6,C0027051,Myocardial Infarction,C14,15090263,RGD,3393
4625,MYH7,C0027051,Myocardial Infarction,C14,15090263,RGD,3393
4625,MYH7,C0027051,Myocardial Infarction,C14,11743230,CTD_human,3393
4627,MYH9,C0027719,Nephrosclerosis,C12;C13,19153477,BEFREE,10763
4629,MYH11,C0004096,Asthma,C08;C20,19011151,LHGDN,2841
4635,MYL4,C1843687,ATRIAL FIBRILLATION- FAMILIAL- 1 (disorder),C14;C23,27066836,CLINVAR,0060224
4638,MYLK,C0004096,Asthma,C08;C20,19277499,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,19011151,LHGDN,2841
4638,MYLK,C0004096,Asthma,C08;C20,19011151,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,17266121,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,26111161,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,17989521,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,18828194,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,25271083,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,18521921,BEFREE,2841
4638,MYLK,C0004096,Asthma,C08;C20,22015949,BEFREE,2841
4638,MYLK,C0027051,Myocardial Infarction,C14,20615916,BEFREE,3393
4638,MYLK,C0004096,Asthma,C08;C20,17266121,LHGDN,2841
4638,MYLK,C0004096,Asthma,C08;C20,17472811,BEFREE,2841
4638,MYLK,C0271650,Impaired glucose tolerance,C18,18212024,BEFREE,9351
4659,PPP1R12A,C0004096,Asthma,C08;C20,24074453,BEFREE,2841
4660,PPP1R12B,C0004096,Asthma,C08;C20,21790008,GWASDB,2841
4695,NDUFA2,C0027051,Myocardial Infarction,C14,21333644,BEFREE,3393
4760,NEUROD1,C1853371,MATURITY-ONSET DIABETES OF THE YOUNG- TYPE 6 (disorder),C18;C19,10545951,UNIPROT,9351
4760,NEUROD1,C1853371,MATURITY-ONSET DIABETES OF THE YOUNG- TYPE 6 (disorder),C18;C19,10545951,CLINVAR,9351
4760,NEUROD1,C1853371,MATURITY-ONSET DIABETES OF THE YOUNG- TYPE 6 (disorder),C18;C19,26773576,UNIPROT,9351
4760,NEUROD1,C0271650,Impaired glucose tolerance,C18,15277395,LHGDN,9351
4760,NEUROD1,C1853371,MATURITY-ONSET DIABETES OF THE YOUNG- TYPE 6 (disorder),C18;C19,11719843,UNIPROT,9351
4760,NEUROD1,C1838259,DIABETES MELLITUS- INSULIN-DEPENDENT- 7,C18;C19;C20,9308961,MGD,9351
4760,NEUROD1,C0004096,Asthma,C08;C20,21294785,BEFREE,2841
4760,NEUROD1,C0004096,Asthma,C08;C20,10780896,BEFREE,2841
4760,NEUROD1,C0271650,Impaired glucose tolerance,C18,15277395,BEFREE,9351
4760,NEUROD1,C0004096,Asthma,C08;C20,10873550,BEFREE,2841
4774,NFIA,C0004096,Asthma,C08;C20,24560411,BEFREE,2841
4780,NFE2L2,C0027051,Myocardial Infarction,C14,23290949,RGD,3393
4780,NFE2L2,C0004096,Asthma,C08;C20,22634146,BEFREE,2841
4780,NFE2L2,C0004096,Asthma,C08;C20,24783956,BEFREE,2841
4780,NFE2L2,C0004096,Asthma,C08;C20,23622008,BEFREE,2841
4780,NFE2L2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18230803,BEFREE,1168
4780,NFE2L2,C0004096,Asthma,C08;C20,20805158,BEFREE,2841
4780,NFE2L2,C0004096,Asthma,C08;C20,21799075,BEFREE,2841
4780,NFE2L2,C0007785,Cerebral Infarction,C10;C14,28169530,BEFREE,6713
4780,NFE2L2,C0004096,Asthma,C08;C20,26369337,BEFREE,2841
4780,NFE2L2,C0027051,Myocardial Infarction,C14,28438659,BEFREE,3393
4780,NFE2L2,C0004096,Asthma,C08;C20,28624471,BEFREE,2841
4780,NFE2L2,C0004096,Asthma,C08;C20,21051083,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,24760149,BEFREE,2841
4790,NFKB1,C0027051,Myocardial Infarction,C14,23357300,BEFREE,3393
4790,NFKB1,C0004096,Asthma,C08;C20,21334316,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,25380286,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,23690573,BEFREE,2841
4790,NFKB1,C0027051,Myocardial Infarction,C14,19168865,BEFREE,3393
4790,NFKB1,C0004096,Asthma,C08;C20,22556157,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,24227776,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,25973752,BEFREE,2841
4790,NFKB1,C0007785,Cerebral Infarction,C10;C14,18675321,BEFREE,6713
4790,NFKB1,C0027051,Myocardial Infarction,C14,20304615,BEFREE,3393
4790,NFKB1,C0004096,Asthma,C08;C20,25118837,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,22387292,BEFREE,2841
4790,NFKB1,C0004096,Asthma,C08;C20,23165884,BEFREE,2841
4790,NFKB1,C0271650,Impaired glucose tolerance,C18,24085778,BEFREE,9351
4791,NFKB2,C0004096,Asthma,C08;C20,17913447,BEFREE,2841
4792,NFKBIA,C0027051,Myocardial Infarction,C14,10930447,BEFREE,3393
4792,NFKBIA,C0027051,Myocardial Infarction,C14,19616538,RGD,3393
4792,NFKBIA,C0027051,Myocardial Infarction,C14,20304615,BEFREE,3393
4795,NFKBIL1,C0027051,Myocardial Infarction,C14,17517687,LHGDN,3393
4795,NFKBIL1,C0027051,Myocardial Infarction,C14,12426569,BEFREE,3393
4795,NFKBIL1,C0027051,Myocardial Infarction,C14,15843211,BEFREE,3393
4795,NFKBIL1,C0027051,Myocardial Infarction,C14,17517687,BEFREE,3393
4803,NGF,C0004096,Asthma,C08;C20,20934630,BEFREE,2841
4803,NGF,C0004096,Asthma,C08;C20,12900521,LHGDN,2841
4803,NGF,C0027051,Myocardial Infarction,C14,20360245,BEFREE,3393
4803,NGF,C0004096,Asthma,C08;C20,23195334,BEFREE,2841
4803,NGF,C0751848,Thrombotic Infarction- Middle Cerebral Artery,C10;C14,10408807,CTD_human,6713
4812,NIDDM1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,11812765,BEFREE,1168
4813,NIDDM2,C1852092,DIABETES MELLITUS- INSULIN-DEPENDENT- 2,C18;C19;C20,20069546,BEFREE,9351
4827,NM,C0004096,Asthma,C08;C20,15668741,BEFREE,2841
4827,NM,C0027051,Myocardial Infarction,C14,18246092,BEFREE,3393
4827,NM,C0004096,Asthma,C08;C20,24147597,BEFREE,2841
4827,NM,C0027051,Myocardial Infarction,C14,20585009,BEFREE,3393
4839,NOP2,C0004096,Asthma,C08;C20,23632299,BEFREE,2841
4842,NOS1,C0004096,Asthma,C08;C20,18384429,BEFREE,2841
4842,NOS1,C0004096,Asthma,C08;C20,11112111,BEFREE,2841
4842,NOS1,C0020545,Hypertension- Renovascular,C12;C13;C14,16788145,RGD,10763
4842,NOS1,C0027051,Myocardial Infarction,C14,19345314,BEFREE,3393
4842,NOS1,C0025193,Melancholia,F03,17854383,CTD_human,1596
4842,NOS1,C0004096,Asthma,C08;C20,19603529,BEFREE,2841
4842,NOS1,C0004096,Asthma,C08;C20,26587832,BEFREE,2841
4842,NOS1,C0004096,Asthma,C08;C20,17177683,BEFREE,2841
4842,NOS1,C0004096,Asthma,C08;C20,17536218,LHGDN,2841
